k,Re(c_k),Im(c_k)
4.630000000000000000e+02,1.172172230829544929e-06,7.161557261950934287e-08
4.640000000000000000e+02,2.766802983622255649e-06,-1.505944573553671625e-07
4.650000000000000000e+02,3.444614449386204061e-06,8.495290901797204254e-07
4.660000000000000000e+02,-3.426965769669901621e-07,-1.807295030871303420e-06
4.670000000000000000e+02,1.751877907835647255e-06,-2.446989816077600861e-06
4.680000000000000000e+02,1.738671329780780195e-06,4.621658453032734541e-07
4.690000000000000000e+02,-1.879437715166182646e-06,5.313762704353133196e-10
4.700000000000000000e+02,1.729499276438995620e-06,1.148821899374750927e-06
4.710000000000000000e+02,1.723199941009512573e-06,-3.511958292175664794e-06
4.720000000000000000e+02,3.645164433490542507e-06,-2.550418780953865095e-06
4.730000000000000000e+02,3.415405798888395696e-06,-7.511388464135062225e-07
4.740000000000000000e+02,1.127140959356584570e-06,-3.804567777119237956e-06
4.750000000000000000e+02,1.156939710267865847e-06,4.662334970900793105e-06
4.760000000000000000e+02,-2.699265375077038501e-06,2.573476848960732602e-06
4.770000000000000000e+02,7.053896948737154848e-08,-1.183230338981292431e-06
4.780000000000000000e+02,3.753532459207207812e-06,2.376060582519543278e-06
4.790000000000000000e+02,3.139222419829094122e-06,-6.975369779653247814e-07
4.800000000000000000e+02,1.852381203445154715e-06,2.692976348980580031e-07
4.810000000000000000e+02,9.298962215536664064e-08,-1.529614365516608837e-06
4.820000000000000000e+02,1.990375369394651651e-06,-1.970005321983965899e-06
4.830000000000000000e+02,1.881491970814311212e-06,9.498347471504514118e-07
4.840000000000000000e+02,-1.206452250744261185e-06,-2.127284119267170749e-07
4.850000000000000000e+02,-2.641473554263596259e-07,-3.632994027998790148e-06
4.860000000000000000e+02,3.601537141297987991e-06,-5.323127265460000750e-06
4.870000000000000000e+02,1.928701976430975684e-06,1.605665138536705588e-06
4.880000000000000000e+02,5.225778334491182949e-07,1.411200019802767323e-06
4.890000000000000000e+02,1.205680307694238351e-06,1.014969709733166883e-06
4.900000000000000000e+02,4.289588238553447390e-07,3.870981473154541056e-06
4.910000000000000000e+02,3.676872422343687450e-06,-1.247006352715835428e-06
4.920000000000000000e+02,1.576632258949798573e-06,-4.171739842635327771e-07
4.930000000000000000e+02,1.387323813787434993e-06,-1.346143779218779511e-06
4.940000000000000000e+02,2.453085555127230782e-06,-1.587617567291220661e-06
4.950000000000000000e+02,-2.296714293428692307e-06,1.454496043543117897e-06
4.960000000000000000e+02,1.589437071532938612e-06,-3.412209670215618008e-07
4.970000000000000000e+02,1.781833110035089683e-06,1.196265776257210271e-06
4.980000000000000000e+02,1.935225304950891902e-07,-3.295187429205160114e-07
4.990000000000000000e+02,1.581124932226358765e-06,-2.854250060960961881e-06
5.000000000000000000e+02,5.941506933720345877e-07,-4.311267302673546086e-06
5.010000000000000000e+02,4.110452962118808350e-06,-2.714699326660641567e-06
5.020000000000000000e+02,1.277592226134501019e-06,3.722120982594008531e-06
5.030000000000000000e+02,-1.182943513050854073e-06,1.393308858529875450e-06
5.040000000000000000e+02,1.136653969214336448e-06,-1.098156073833268798e-06
5.050000000000000000e+02,2.374678948879405463e-06,1.233460601778296056e-06
5.060000000000000000e+02,2.305479855858362515e-06,2.013185410342822890e-07
5.070000000000000000e+02,-8.251930636977121425e-07,-4.271210880855231748e-07
5.080000000000000000e+02,2.332592055880305243e-06,6.456287464640369372e-07
5.090000000000000000e+02,2.369180374963775551e-06,-2.407755675111304672e-08
5.100000000000000000e+02,1.401866477391405796e-06,9.154128132581734745e-07
5.110000000000000000e+02,2.081582823471039845e-06,7.571603517914082815e-07
5.120000000000000000e+02,-1.513125673232532803e-06,-4.748456098358899008e-06
5.130000000000000000e+02,1.123259712935628651e-06,-2.817620929516581607e-06
5.140000000000000000e+02,-3.328019489521466534e-07,-1.230888907399578514e-06
5.150000000000000000e+02,3.094010877294217643e-07,-2.360677140314168532e-06
5.160000000000000000e+02,3.821457109450324130e-06,3.868505406978174632e-06
5.170000000000000000e+02,1.129733480254718758e-07,2.515418442378646036e-06
5.180000000000000000e+02,2.023852715463212576e-06,-8.651367943706030073e-07
5.190000000000000000e+02,2.386610889613797505e-06,-9.253780337884452700e-07
5.200000000000000000e+02,2.042776684263187398e-06,-1.061007344495029821e-06
5.210000000000000000e+02,1.150361414634223575e-06,8.741272445025784904e-07
5.220000000000000000e+02,-1.311118732117170713e-06,-5.677294993349998875e-07
5.230000000000000000e+02,3.252388490122696055e-06,2.607658995096946361e-07
5.240000000000000000e+02,2.402826073533131986e-06,9.931653002518957296e-07
5.250000000000000000e+02,-6.626889360236619896e-07,9.548019834645330318e-07
5.260000000000000000e+02,-4.536467281716337352e-07,-1.590862878867130184e-06
5.270000000000000000e+02,-3.486693454932474198e-07,-4.953278609946357180e-06
5.280000000000000000e+02,2.266007803043701418e-06,2.501586979041349815e-08
5.290000000000000000e+02,2.296113242454848533e-06,2.861003972671636794e-07
5.300000000000000000e+02,7.448236519756231143e-07,-1.706135241850132133e-07
5.310000000000000000e+02,1.974561169272364899e-06,4.898608176202574709e-07
5.320000000000000000e+02,1.873177742456045143e-06,-1.194838399791546400e-06
5.330000000000000000e+02,-1.060321869539844019e-06,3.686440720490245185e-07
5.340000000000000000e+02,1.052144992353670348e-06,-8.975346038281539979e-07
5.350000000000000000e+02,2.267117107427579878e-06,1.923313803272349957e-06
5.360000000000000000e+02,5.692105300929663821e-07,1.649153548042631883e-06
5.370000000000000000e+02,4.021710059322924674e-06,-8.059526405162934035e-07
5.380000000000000000e+02,2.690900497511616732e-06,1.287900072371387771e-06
5.390000000000000000e+02,-7.671389212939575724e-08,-2.224021582206288893e-06
5.400000000000000000e+02,-1.073480509625586660e-06,-1.118127288709004088e-06
5.410000000000000000e+02,-2.183102291042440010e-06,-2.602201693034425479e-06
5.420000000000000000e+02,1.729107327606285108e-06,-3.473892794146648307e-06
5.430000000000000000e+02,2.614577743038101840e-06,3.490009035044937952e-06
5.440000000000000000e+02,7.872990060737571506e-07,6.151222421336993316e-07
5.450000000000000000e+02,4.454403179898194440e-07,-1.355931534912080259e-06
5.460000000000000000e+02,2.484410755762856966e-06,1.108389740461912369e-07
5.470000000000000000e+02,1.817035883443101111e-06,-3.118731759200210640e-07
5.480000000000000000e+02,-7.333422503156679872e-07,9.271404649267787879e-07
5.490000000000000000e+02,2.711233595939204085e-06,-3.746715273551021912e-07
5.500000000000000000e+02,2.612669588170420272e-06,-5.827815698722983603e-07
5.510000000000000000e+02,2.308182637221649672e-06,6.142262149641644674e-07
5.520000000000000000e+02,1.243987236563839489e-06,4.977222099097717301e-07
5.530000000000000000e+02,-1.985748156577341983e-06,-9.690032037986057774e-07
5.540000000000000000e+02,-1.667866337062068793e-07,-6.069701034374475629e-07
5.550000000000000000e+02,-6.343529155640458027e-07,-3.832672272340885826e-07
5.560000000000000000e+02,2.151600511769529139e-06,-1.707282047032047001e-06
5.570000000000000000e+02,3.220516034419760996e-06,-3.108543326028941219e-08
5.580000000000000000e+02,1.121733779879324831e-06,-2.113120354727525147e-07
5.590000000000000000e+02,1.060639391781813013e-06,-1.107482464247436859e-06
5.600000000000000000e+02,-1.788461735901260535e-06,-1.357095381324733131e-06
5.610000000000000000e+02,2.224063554843855038e-06,-2.043716480944032701e-08
5.620000000000000000e+02,1.317445289616615996e-06,2.495774988414278946e-06
5.630000000000000000e+02,-6.621941475220859466e-07,2.112315381283496718e-07
5.640000000000000000e+02,5.547317225250844927e-06,-8.170673078602732058e-07
5.650000000000000000e+02,2.644294604405506589e-06,1.861911166004171606e-07
5.660000000000000000e+02,6.717013716331120862e-07,9.264222688940958200e-07
5.670000000000000000e+02,-3.518296859929137955e-07,-1.470433815558757024e-07
5.680000000000000000e+02,-2.300262473482471187e-06,-2.273666316985727956e-06
5.690000000000000000e+02,1.740010858001520070e-06,-1.066432702605577638e-06
5.700000000000000000e+02,1.712437575928763518e-06,-5.562928076843915356e-07
5.710000000000000000e+02,1.987144893738208807e-07,-2.969795885115646394e-07
5.720000000000000000e+02,7.984550981358831662e-07,-1.128734381674580407e-06
5.730000000000000000e+02,1.049759788962302190e-06,9.846113777129035256e-08
5.740000000000000000e+02,-2.757009691101932507e-07,1.309756897794023472e-06
5.750000000000000000e+02,1.002562581381729841e-06,-7.276694753002479327e-07
5.760000000000000000e+02,3.496072317442104326e-06,1.228698771021128045e-06
5.770000000000000000e+02,1.594274008029995847e-06,-9.231784088708179840e-07
5.780000000000000000e+02,2.508969488446050828e-06,-1.727579107032898235e-06
5.790000000000000000e+02,2.341684436899226098e-06,2.165479291088903951e-07
5.800000000000000000e+02,-3.030453802694244253e-07,-3.934540739351797195e-07
5.810000000000000000e+02,-1.051106129025200587e-06,2.834074176435941627e-06
5.820000000000000000e+02,-1.170558119744555169e-06,-1.019469011440784585e-06
5.830000000000000000e+02,1.706364758837040224e-06,-2.223684757842973186e-06
5.840000000000000000e+02,2.936358162682966921e-06,9.502818597457714060e-07
5.850000000000000000e+02,1.100389132869699175e-06,-1.756979083637448100e-06
5.860000000000000000e+02,-7.291684722722606619e-07,-4.522881452805902283e-07
5.870000000000000000e+02,3.199416908973351975e-07,-1.277823114922095799e-06
5.880000000000000000e+02,1.593578459303955419e-06,6.897584891413674978e-08
5.890000000000000000e+02,-1.707986098725816355e-07,2.259120709075832054e-06
5.900000000000000000e+02,1.155645458582369817e-06,-1.532540690529683741e-06
5.910000000000000000e+02,3.021712914835047702e-06,-9.612227625139842387e-07
5.920000000000000000e+02,2.483392106715964519e-06,4.036228214424827322e-08
5.930000000000000000e+02,1.272534719597140803e-06,6.495237851703379825e-07
5.940000000000000000e+02,9.713871714462075067e-07,9.330273013957168928e-07
5.950000000000000000e+02,2.192481548001644256e-07,4.764806520561609563e-07
5.960000000000000000e+02,-2.152176465219704233e-07,-3.864380192843525324e-07
5.970000000000000000e+02,2.035808788428370145e-06,-2.635088089724182541e-06
5.980000000000000000e+02,1.151054774390690910e-07,-1.150069031705979310e-06
5.990000000000000000e+02,3.742599258453026278e-07,-5.827695180440570639e-07
6.000000000000000000e+02,1.656423030153342436e-07,3.140457447255182388e-07
6.010000000000000000e+02,-2.157039895066820140e-06,8.257819383951765668e-07
6.020000000000000000e+02,3.464757675461174864e-06,-2.580331463446886944e-07
6.030000000000000000e+02,2.020191417931555233e-06,1.567923068869069448e-06
6.040000000000000000e+02,3.173851966961990399e-08,-8.228359807643494594e-07
6.050000000000000000e+02,3.384352581861356261e-06,-3.019356512596787286e-06
6.060000000000000000e+02,1.620695595057011044e-06,-8.892555166987362156e-07
6.070000000000000000e+02,1.855545237592147971e-06,1.259739744189021491e-06
6.080000000000000000e+02,-2.663936228110345251e-07,1.889003843056700920e-06
6.090000000000000000e+02,-6.619206254980504277e-07,-3.001672930914439245e-07
6.100000000000000000e+02,1.764266458449096310e-06,-8.031399307171546207e-07
6.110000000000000000e+02,8.258685850925526152e-07,-5.636971116108238346e-07
6.120000000000000000e+02,8.391859478111986898e-07,-9.997627335309587529e-07
6.130000000000000000e+02,-3.881540686125019960e-07,-5.605199232599623833e-07
6.140000000000000000e+02,9.250805671250883049e-07,1.871421540796046844e-07
6.150000000000000000e+02,8.581609742197743339e-07,3.374214234713423231e-07
6.160000000000000000e+02,8.242204611109935921e-08,2.211140582967802831e-10
6.170000000000000000e+02,2.104669426946444329e-06,-6.207985145460748980e-07
6.180000000000000000e+02,3.458712980128353116e-07,-1.670630980005658901e-06
6.190000000000000000e+02,8.331111375617291379e-07,-1.889994780324915724e-07
6.200000000000000000e+02,2.052171811265250846e-06,-6.290296501738687750e-07
6.210000000000000000e+02,2.363797503040439125e-06,8.992337517002056495e-07
6.220000000000000000e+02,1.637598877309955880e-06,3.586355941926341735e-06
6.230000000000000000e+02,-2.061844714437232153e-07,-1.796935832975336486e-06
6.240000000000000000e+02,1.659507030983114125e-06,-2.088155039362000529e-06
6.250000000000000000e+02,7.845638272794694596e-07,-7.609579532297748843e-07
6.260000000000000000e+02,-2.256833917275274102e-07,-1.448550957627713103e-06
6.270000000000000000e+02,-6.704425688742826438e-07,1.357730752037451029e-06
6.280000000000000000e+02,-7.125096754994529819e-07,-5.148287327076504641e-07
6.290000000000000000e+02,2.641098265625200906e-06,5.465902113984766417e-07
6.300000000000000000e+02,8.586052371551094846e-07,1.612808426719323151e-06
6.310000000000000000e+02,-2.991141493927833642e-07,-1.422321004127848065e-06
6.320000000000000000e+02,1.979766158412092896e-06,-1.777429903577722918e-06
6.330000000000000000e+02,1.467318570502366493e-06,-1.236520678894110809e-06
6.340000000000000000e+02,1.758681778629570328e-06,8.594017310560272179e-07
6.350000000000000000e+02,2.256751110670391887e-06,1.996212458433454422e-07
6.360000000000000000e+02,8.868259407279928397e-07,4.800679021717008804e-07
6.370000000000000000e+02,3.965964277193338369e-07,3.590708692482286971e-07
6.380000000000000000e+02,4.267923907844833886e-07,-2.269420903938494660e-06
6.390000000000000000e+02,-2.774785348180243416e-07,-1.025509396056570321e-07
6.400000000000000000e+02,1.086855501665193361e-06,2.679282547078681971e-07
6.410000000000000000e+02,4.908379256825093541e-07,7.262678625567689749e-07
6.420000000000000000e+02,-1.006727503627852542e-08,4.480052036920599207e-07
6.430000000000000000e+02,2.588337430103758885e-06,-1.302759567497829656e-06
6.440000000000000000e+02,5.247111558997918228e-07,2.328027412342505717e-07
6.450000000000000000e+02,-6.841227301572991179e-07,-8.953477595816251828e-07
6.460000000000000000e+02,-2.527737326111407745e-07,-1.278853393618216704e-06
6.470000000000000000e+02,1.109229717669297926e-06,-1.098605601367587993e-06
6.480000000000000000e+02,3.795773302752969166e-06,9.146172428314409446e-07
6.490000000000000000e+02,1.223974180922110126e-06,2.635773224859192627e-06
6.500000000000000000e+02,1.225299709267140265e-06,-1.533618068596605033e-06
6.510000000000000000e+02,1.567848810963602758e-06,-9.363766833786028255e-07
6.520000000000000000e+02,6.072572668619456851e-08,-3.377839199408005265e-07
6.530000000000000000e+02,4.883358870602870405e-07,-1.526070985390184224e-06
6.540000000000000000e+02,-4.842010793211162828e-07,8.692901941661786391e-07
6.550000000000000000e+02,1.055742590577875127e-06,9.510986703460135209e-09
6.560000000000000000e+02,9.532188089466059837e-07,-2.405787525774442508e-07
6.570000000000000000e+02,2.145053149885641340e-07,9.195176622472960933e-07
6.580000000000000000e+02,5.682097257834550105e-07,-6.422614961937171322e-07
6.590000000000000000e+02,-4.566851427046705333e-07,-5.910786259495112396e-07
6.600000000000000000e+02,8.514667188300796819e-07,3.839016534080545265e-07
6.610000000000000000e+02,1.452714480927014551e-06,-1.470025732497181306e-06
6.620000000000000000e+02,3.553367839673139681e-06,-5.978699889228900439e-07
6.630000000000000000e+02,2.455753256570768184e-06,1.431614815753914422e-06
6.640000000000000000e+02,-7.706537745831731984e-07,-1.184288680310827477e-06
6.650000000000000000e+02,6.152693950234279838e-07,-1.397650340223250397e-06
6.660000000000000000e+02,-7.245425506952903700e-08,-1.454479942413727830e-07
6.670000000000000000e+02,9.014450817836201556e-07,6.646396254686741466e-07
6.680000000000000000e+02,5.689201430138511898e-07,1.163568047151936527e-06
6.690000000000000000e+02,3.849226496772784481e-07,-7.747921842726715519e-07
6.700000000000000000e+02,3.046640329960735101e-06,-3.216260435658935482e-07
6.710000000000000000e+02,-1.357872621645128510e-07,2.992554802879642122e-08
6.720000000000000000e+02,-8.565817667914516098e-07,-1.430920203896747693e-08
6.730000000000000000e+02,-2.224612894075046513e-07,-6.868779835858177365e-07
6.740000000000000000e+02,2.895211938617546455e-08,-1.287283189724458648e-06
6.750000000000000000e+02,2.832551732401884548e-06,8.034728275817433055e-07
6.760000000000000000e+02,1.745275666394235468e-06,-5.197628271394995779e-07
6.770000000000000000e+02,1.597878511803727604e-06,-3.694128872643463445e-07
6.780000000000000000e+02,1.416123614627356420e-06,5.027188140086572361e-07
6.790000000000000000e+02,-4.955013172143317044e-07,-1.041587913062200168e-06
6.800000000000000000e+02,7.990050493948226958e-07,-3.661589888164794890e-07
6.810000000000000000e+02,1.767806858444597784e-06,1.282827738986987625e-08
6.820000000000000000e+02,5.209035010566794810e-07,4.005472083584706498e-07
6.830000000000000000e+02,3.821392329802273158e-07,-1.045227658708072875e-06
6.840000000000000000e+02,1.023422701771879836e-06,-6.496445097273561755e-07
6.850000000000000000e+02,-1.076522610364865635e-07,9.676471384800808641e-07
6.860000000000000000e+02,-5.524275476364799057e-07,4.543215115486726157e-07
6.870000000000000000e+02,-5.287617888936523756e-07,1.247344162283016797e-06
6.880000000000000000e+02,1.182960612553187685e-06,-1.954957731238318654e-06
6.890000000000000000e+02,3.704567830462492326e-06,-1.031808981127737527e-06
6.900000000000000000e+02,1.744646077171269591e-06,1.171881754598936407e-06
6.910000000000000000e+02,3.364826784145422980e-07,-2.349265563101584043e-06
6.920000000000000000e+02,4.008989259719779978e-07,-2.140949590629813689e-07
6.930000000000000000e+02,4.341407926866853316e-07,2.307052723027682552e-07
6.940000000000000000e+02,6.114399954691123726e-07,-3.178310237555789452e-07
6.950000000000000000e+02,5.883209001540798978e-07,9.831648358599313399e-07
6.960000000000000000e+02,1.793203128631850746e-06,-1.015636714263664468e-06
6.970000000000000000e+02,8.852602889373590186e-07,-2.051383103880279172e-07
6.980000000000000000e+02,4.872430749538797425e-07,1.777891651385718317e-07
6.990000000000000000e+02,3.739552155104508546e-07,1.461702929745637019e-07
7.000000000000000000e+02,-4.895892482121238412e-07,8.979281697913827995e-07
7.010000000000000000e+02,2.784743029387171894e-07,-1.846466422026345247e-07
7.020000000000000000e+02,6.339906835476097292e-07,-1.111985806700570654e-06
7.030000000000000000e+02,2.212201826919189384e-06,-1.574262756944135436e-06
7.040000000000000000e+02,1.556225878222261110e-06,5.969506684206862682e-08
7.050000000000000000e+02,1.541049647984587222e-07,6.326304201750566260e-07
7.060000000000000000e+02,2.572719969033730405e-07,-5.367503888097369385e-07
7.070000000000000000e+02,8.938749629599175011e-07,-3.209007777118061831e-07
7.080000000000000000e+02,2.903898237550286508e-06,4.196653278292144325e-07
7.090000000000000000e+02,5.138257938791997926e-08,-3.115013930196138692e-07
7.100000000000000000e+02,3.412216014950718235e-07,-1.806525916079898897e-06
7.110000000000000000e+02,1.956682470072743595e-06,-6.721736751883445586e-07
7.120000000000000000e+02,-1.043102339080556146e-06,6.363969055132156253e-07
7.130000000000000000e+02,4.950732304081278067e-07,1.548763365836596956e-06
7.140000000000000000e+02,-3.516906567535219313e-07,1.110431103422433385e-06
7.150000000000000000e+02,6.431425151585374542e-08,-8.990898131510175002e-07
7.160000000000000000e+02,2.801163607460415114e-06,-5.390866552670661342e-07
7.170000000000000000e+02,6.017617491109731231e-07,-9.416186972660940987e-07
7.180000000000000000e+02,1.254367379856313619e-06,-1.075027192589386955e-06
7.190000000000000000e+02,1.030344087088812307e-06,2.651955923082197419e-07
7.200000000000000000e+02,-8.830172303082317812e-08,1.149158674099851376e-07
7.210000000000000000e+02,1.046839312837429461e-06,-7.494381792933635925e-07
7.220000000000000000e+02,1.405129997283357269e-06,-4.610203247668630181e-07
7.230000000000000000e+02,1.058273435310034367e-06,9.263880457008950687e-08
7.240000000000000000e+02,-3.085858806390731464e-07,-1.132948071745548429e-06
7.250000000000000000e+02,8.969887776602273459e-07,-1.215145900043306758e-07
7.260000000000000000e+02,1.461987675431947854e-06,9.223740088198058149e-07
7.270000000000000000e+02,2.784507710970036950e-07,1.251881884499519644e-06
7.280000000000000000e+02,2.064994284795723655e-07,1.210061185931089302e-06
7.290000000000000000e+02,1.790104442585566835e-07,-2.392786158114643541e-06
7.300000000000000000e+02,1.312915881476237572e-06,-1.209598680459796491e-06
7.310000000000000000e+02,9.399170264215681126e-07,2.188701187479715491e-07
7.320000000000000000e+02,-6.130124853079661144e-08,-5.540643027225159420e-07
7.330000000000000000e+02,4.430900542675861418e-07,9.314666786550949989e-07
7.340000000000000000e+02,1.674581166939410888e-06,-5.494445245468507455e-07
7.350000000000000000e+02,1.783130409888793373e-06,2.055336644422720245e-07
7.360000000000000000e+02,3.936331499864628285e-07,-5.378994908036426476e-07
7.370000000000000000e+02,1.102427803697701016e-06,-2.222726421734762898e-06
7.380000000000000000e+02,6.266941263985988228e-07,1.579101634239877663e-07
7.390000000000000000e+02,-1.123448933520210432e-07,-4.193850227564299027e-07
7.400000000000000000e+02,1.333969517790649479e-06,8.664245997835722386e-07
7.410000000000000000e+02,6.509398489920419260e-07,1.625468864595916125e-06
7.420000000000000000e+02,-2.729966038699348472e-07,-5.153894899889461813e-08
7.430000000000000000e+02,5.009651271042608325e-07,-4.117048657778375351e-07
7.440000000000000000e+02,8.079835442721569312e-07,-1.528997700439598467e-06
7.450000000000000000e+02,8.930336258140491311e-07,3.485280527552465902e-08
7.460000000000000000e+02,1.448654330386778036e-06,7.992490019097295742e-07
7.470000000000000000e+02,1.713312717116707207e-07,-3.553135110450217078e-07
7.480000000000000000e+02,1.018700217176715984e-06,-9.860404015490656882e-07
7.490000000000000000e+02,2.537815623259132896e-06,-8.598511243970515258e-07
7.500000000000000000e+02,-8.926988728935685974e-07,-1.923482342243202629e-08
7.510000000000000000e+02,-2.800703725423511383e-07,-1.269290008610827680e-06
7.520000000000000000e+02,1.308725294047461290e-06,-4.943462418587037898e-07
7.530000000000000000e+02,7.567480849213294179e-07,9.884992556370118573e-07
7.540000000000000000e+02,2.099045270503928951e-06,1.089328729411026360e-06
7.550000000000000000e+02,2.977854916863569617e-07,7.947031810472532026e-07
7.560000000000000000e+02,3.226185192042110020e-07,-1.063311943958489213e-06
7.570000000000000000e+02,5.482012854991366119e-07,-7.075379927701377775e-07
7.580000000000000000e+02,-3.227828009216768539e-07,-4.704154364850668249e-07
7.590000000000000000e+02,1.063513412931702375e-06,-3.181041571927276444e-07
7.600000000000000000e+02,4.863963295050029876e-07,9.367566059058366198e-07
7.610000000000000000e+02,1.369838456392919685e-06,-7.790094345734936067e-08
7.620000000000000000e+02,1.034333463692669173e-06,-6.703826328583798702e-07
7.630000000000000000e+02,6.006164771963009108e-07,-7.329577438938455320e-07
7.640000000000000000e+02,1.367643241822793287e-06,-7.767609723005203090e-07
7.650000000000000000e+02,-7.893156509930131725e-07,-2.070574547431584696e-07
7.660000000000000000e+02,7.795942388332000281e-07,-6.797286948477340124e-07
7.670000000000000000e+02,2.332486237949884828e-06,-5.361494482152112223e-07
7.680000000000000000e+02,1.065338995815444643e-06,1.405388559923741760e-06
7.690000000000000000e+02,8.604272426495961155e-08,6.458278535407538280e-07
7.700000000000000000e+02,-5.942077145823275190e-07,-1.248323781727549793e-06
7.710000000000000000e+02,4.616293881022227305e-07,1.735756715859501452e-07
7.720000000000000000e+02,6.804190546004239206e-07,1.609363387252032599e-07
7.730000000000000000e+02,1.194692565672877679e-06,4.800233192672874426e-07
7.740000000000000000e+02,9.775175790504157056e-07,3.881630014814491697e-07
7.750000000000000000e+02,1.259929430750661592e-06,-1.726443959599076765e-06
7.760000000000000000e+02,1.743227143690582136e-06,-1.910282796329838449e-07
7.770000000000000000e+02,-9.659513394202921672e-07,-6.616201769658901666e-07
7.780000000000000000e+02,-2.284378024446049671e-09,-1.130898947128598382e-06
7.790000000000000000e+02,8.248062747527723900e-07,3.655471350487089713e-07
7.800000000000000000e+02,2.449166798276774195e-07,-4.352301198566477987e-07
7.810000000000000000e+02,2.456702675844695756e-06,3.180876318095281224e-07
7.820000000000000000e+02,1.477904872338958826e-06,1.796535811336163941e-07
7.830000000000000000e+02,4.497267873182395783e-09,3.577729761434878073e-07
7.840000000000000000e+02,-2.666500461945869502e-08,3.435863272632303498e-08
7.850000000000000000e+02,-1.159499990899453954e-07,-1.192079045001350271e-06
7.860000000000000000e+02,1.208665151975307057e-06,6.749268001053504722e-07
7.870000000000000000e+02,1.299765643943646182e-06,3.540512960326913029e-07
7.880000000000000000e+02,2.901898540957359316e-07,-3.050425518010983767e-07
7.890000000000000000e+02,8.258552686955848842e-07,-7.554601075352396238e-07
7.900000000000000000e+02,1.131612770418012291e-06,-8.775369848479485632e-07
7.910000000000000000e+02,-5.178491716588579129e-08,7.204281061268793000e-07
7.920000000000000000e+02,-1.530693245426336216e-07,-2.984032505231606973e-07
7.930000000000000000e+02,7.348502645355153494e-07,-9.112577710933594249e-07
7.940000000000000000e+02,2.123778835318921760e-06,-8.759854795621634942e-07
7.950000000000000000e+02,1.720399649749659281e-06,3.547858285680002000e-08
7.960000000000000000e+02,-9.081477030313577634e-08,1.932594761097927049e-07
7.970000000000000000e+02,3.311209445495387233e-07,-7.138828159041467688e-07
7.980000000000000000e+02,-4.391875838747812415e-07,1.161729584125772098e-06
7.990000000000000000e+02,2.669854141030497879e-07,5.628480858564593412e-08
8.000000000000000000e+02,1.801012886661709489e-06,-5.490702285454142150e-08
8.010000000000000000e+02,8.400677141132391963e-07,9.046548233520532731e-07
8.020000000000000000e+02,1.538846420002371509e-06,-1.376658108310886462e-06
8.030000000000000000e+02,4.328458314902142096e-07,-4.376738384168448452e-07
8.040000000000000000e+02,-2.156003896739804433e-08,-3.731307561075560810e-07
8.050000000000000000e+02,8.155372865455815553e-07,-5.637157515785076874e-07
8.060000000000000000e+02,-4.722228541456076164e-07,8.092756317880072825e-07
8.070000000000000000e+02,5.111831801647706160e-07,-1.103896778952384884e-06
8.080000000000000000e+02,1.737143592470506907e-06,-1.476920326875663969e-06
8.090000000000000000e+02,1.752100193838236812e-06,4.369458080561491181e-07
8.100000000000000000e+02,1.839453021803075402e-07,6.209661288126245807e-07
8.110000000000000000e+02,-4.350702737070788863e-07,-2.064864862432059790e-08
8.120000000000000000e+02,9.672567500189092264e-07,6.284241038038381507e-08
8.130000000000000000e+02,8.833599995070819250e-07,2.252770665951759729e-07
8.140000000000000000e+02,1.470961321800671617e-06,6.834243278969603919e-08
8.150000000000000000e+02,4.097628561688731920e-07,-5.864442482706198334e-07
8.160000000000000000e+02,3.884109028802189684e-07,-9.072743788532076022e-07
8.170000000000000000e+02,1.096815952005086940e-06,5.639166813315872076e-08
8.180000000000000000e+02,-6.055804582740151790e-07,3.924882755386942986e-07
8.190000000000000000e+02,7.754881693973611481e-07,4.896358975584060749e-07
8.200000000000000000e+02,7.036292129714875066e-07,-4.643395245390695103e-07
8.210000000000000000e+02,7.313081713587499898e-07,-1.239238568746070926e-06
8.220000000000000000e+02,1.814440168133827779e-06,-7.851860494241418153e-07
8.230000000000000000e+02,3.477600330848841883e-07,-1.154079244182872910e-06
8.240000000000000000e+02,7.806375584569453336e-07,7.843653658338447469e-07
8.250000000000000000e+02,-3.689358633532120458e-07,1.038687561109229119e-06
8.260000000000000000e+02,-5.343208292880074800e-08,-6.713330167201441811e-07
8.270000000000000000e+02,2.223184818739081073e-06,4.280525584249939502e-07
8.280000000000000000e+02,7.830967934928370986e-07,2.014646750035977427e-07
8.290000000000000000e+02,5.012586279894587041e-07,-5.017408193235282026e-07
8.300000000000000000e+02,6.339077119020914634e-07,-5.979768047222600827e-07
8.310000000000000000e+02,6.189499180669877468e-07,-1.248647038782677451e-07
8.320000000000000000e+02,1.069876330806954760e-06,5.880157075881847991e-07
8.330000000000000000e+02,-3.043720887298882598e-08,2.372703138171001035e-07
8.340000000000000000e+02,2.002801825152856271e-08,-8.282183849270069941e-07
8.350000000000000000e+02,1.160195504861747732e-06,-2.150336449464741521e-06
8.360000000000000000e+02,8.728923974487690565e-07,6.523178140056019768e-09
8.370000000000000000e+02,1.545359450013783481e-07,4.013373281178885247e-07
8.380000000000000000e+02,6.359914022525139380e-07,-2.858036828400130499e-07
8.390000000000000000e+02,7.507239952419792884e-07,1.537939629431421194e-06
8.400000000000000000e+02,9.981845981279327448e-07,-5.512290880215582264e-07
8.410000000000000000e+02,1.307118056814322239e-06,-6.614004187794720781e-07
8.420000000000000000e+02,6.855463334653513053e-07,-4.124607046200243470e-09
